[2025-10-20T16:13:25.642+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-20T16:13:26.955+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967826.json -> /tmp/minio_downloads/1760967826.json
[2025-10-20T16:13:26.967+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967837.json -> /tmp/minio_downloads/1760967837.json
[2025-10-20T16:13:26.978+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967849.json -> /tmp/minio_downloads/1760967849.json
[2025-10-20T16:13:26.990+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967861.json -> /tmp/minio_downloads/1760967861.json
[2025-10-20T16:13:27.001+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967873.json -> /tmp/minio_downloads/1760967873.json
[2025-10-20T16:13:27.014+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967884.json -> /tmp/minio_downloads/1760967884.json
[2025-10-20T16:13:27.027+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967896.json -> /tmp/minio_downloads/1760967896.json
[2025-10-20T16:13:27.041+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967908.json -> /tmp/minio_downloads/1760967908.json
[2025-10-20T16:13:27.052+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967979.json -> /tmp/minio_downloads/1760967979.json
[2025-10-20T16:13:27.062+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760967990.json -> /tmp/minio_downloads/1760967990.json
[2025-10-20T16:13:27.074+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968001.json -> /tmp/minio_downloads/1760968001.json
[2025-10-20T16:13:27.086+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968013.json -> /tmp/minio_downloads/1760968013.json
[2025-10-20T16:13:27.097+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968025.json -> /tmp/minio_downloads/1760968025.json
[2025-10-20T16:13:27.108+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968036.json -> /tmp/minio_downloads/1760968036.json
[2025-10-20T16:13:27.120+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968048.json -> /tmp/minio_downloads/1760968048.json
[2025-10-20T16:13:27.130+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968058.json -> /tmp/minio_downloads/1760968058.json
[2025-10-20T16:13:27.144+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968069.json -> /tmp/minio_downloads/1760968069.json
[2025-10-20T16:13:27.155+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968080.json -> /tmp/minio_downloads/1760968080.json
[2025-10-20T16:13:27.165+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968090.json -> /tmp/minio_downloads/1760968090.json
[2025-10-20T16:13:27.176+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968101.json -> /tmp/minio_downloads/1760968101.json
[2025-10-20T16:13:27.188+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968110.json -> /tmp/minio_downloads/1760968110.json
[2025-10-20T16:13:27.201+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968120.json -> /tmp/minio_downloads/1760968120.json
[2025-10-20T16:13:27.214+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968131.json -> /tmp/minio_downloads/1760968131.json
[2025-10-20T16:13:27.229+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968141.json -> /tmp/minio_downloads/1760968141.json
[2025-10-20T16:13:27.240+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968151.json -> /tmp/minio_downloads/1760968151.json
[2025-10-20T16:13:27.254+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968163.json -> /tmp/minio_downloads/1760968163.json
[2025-10-20T16:13:27.269+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968173.json -> /tmp/minio_downloads/1760968173.json
[2025-10-20T16:13:27.285+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968184.json -> /tmp/minio_downloads/1760968184.json
[2025-10-20T16:13:27.301+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968194.json -> /tmp/minio_downloads/1760968194.json
[2025-10-20T16:13:27.313+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968204.json -> /tmp/minio_downloads/1760968204.json
[2025-10-20T16:13:27.325+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968214.json -> /tmp/minio_downloads/1760968214.json
[2025-10-20T16:13:27.336+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968224.json -> /tmp/minio_downloads/1760968224.json
[2025-10-20T16:13:27.346+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968235.json -> /tmp/minio_downloads/1760968235.json
[2025-10-20T16:13:27.359+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968245.json -> /tmp/minio_downloads/1760968245.json
[2025-10-20T16:13:27.369+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968255.json -> /tmp/minio_downloads/1760968255.json
[2025-10-20T16:13:27.381+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968266.json -> /tmp/minio_downloads/1760968266.json
[2025-10-20T16:13:27.393+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968277.json -> /tmp/minio_downloads/1760968277.json
[2025-10-20T16:13:27.404+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968287.json -> /tmp/minio_downloads/1760968287.json
[2025-10-20T16:13:27.415+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968297.json -> /tmp/minio_downloads/1760968297.json
[2025-10-20T16:13:27.427+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968307.json -> /tmp/minio_downloads/1760968307.json
[2025-10-20T16:13:27.438+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968317.json -> /tmp/minio_downloads/1760968317.json
[2025-10-20T16:13:27.448+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968328.json -> /tmp/minio_downloads/1760968328.json
[2025-10-20T16:13:27.458+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968338.json -> /tmp/minio_downloads/1760968338.json
[2025-10-20T16:13:27.469+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968348.json -> /tmp/minio_downloads/1760968348.json
[2025-10-20T16:13:27.480+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968358.json -> /tmp/minio_downloads/1760968358.json
[2025-10-20T16:13:27.491+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968369.json -> /tmp/minio_downloads/1760968369.json
[2025-10-20T16:13:27.504+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968379.json -> /tmp/minio_downloads/1760968379.json
[2025-10-20T16:13:27.517+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968389.json -> /tmp/minio_downloads/1760968389.json
[2025-10-20T16:13:27.528+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968399.json -> /tmp/minio_downloads/1760968399.json
[2025-10-20T16:13:27.538+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968409.json -> /tmp/minio_downloads/1760968409.json
[2025-10-20T16:13:27.548+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968419.json -> /tmp/minio_downloads/1760968419.json
[2025-10-20T16:13:27.558+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968430.json -> /tmp/minio_downloads/1760968430.json
[2025-10-20T16:13:27.568+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968440.json -> /tmp/minio_downloads/1760968440.json
[2025-10-20T16:13:27.577+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968450.json -> /tmp/minio_downloads/1760968450.json
[2025-10-20T16:13:27.587+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968460.json -> /tmp/minio_downloads/1760968460.json
[2025-10-20T16:13:27.596+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968471.json -> /tmp/minio_downloads/1760968471.json
[2025-10-20T16:13:27.608+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968482.json -> /tmp/minio_downloads/1760968482.json
[2025-10-20T16:13:27.620+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968493.json -> /tmp/minio_downloads/1760968493.json
[2025-10-20T16:13:27.631+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968503.json -> /tmp/minio_downloads/1760968503.json
[2025-10-20T16:13:27.642+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968513.json -> /tmp/minio_downloads/1760968513.json
[2025-10-20T16:13:27.653+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968523.json -> /tmp/minio_downloads/1760968523.json
[2025-10-20T16:13:27.664+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968533.json -> /tmp/minio_downloads/1760968533.json
[2025-10-20T16:13:27.677+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968543.json -> /tmp/minio_downloads/1760968543.json
[2025-10-20T16:13:27.686+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968553.json -> /tmp/minio_downloads/1760968553.json
[2025-10-20T16:13:27.699+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968563.json -> /tmp/minio_downloads/1760968563.json
[2025-10-20T16:13:27.711+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968573.json -> /tmp/minio_downloads/1760968573.json
[2025-10-20T16:13:27.722+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968583.json -> /tmp/minio_downloads/1760968583.json
[2025-10-20T16:13:27.735+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968594.json -> /tmp/minio_downloads/1760968594.json
[2025-10-20T16:13:27.749+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968606.json -> /tmp/minio_downloads/1760968606.json
[2025-10-20T16:13:27.761+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968618.json -> /tmp/minio_downloads/1760968618.json
[2025-10-20T16:13:27.771+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968628.json -> /tmp/minio_downloads/1760968628.json
[2025-10-20T16:13:27.783+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968637.json -> /tmp/minio_downloads/1760968637.json
[2025-10-20T16:13:27.795+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968648.json -> /tmp/minio_downloads/1760968648.json
[2025-10-20T16:13:27.808+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968658.json -> /tmp/minio_downloads/1760968658.json
[2025-10-20T16:13:27.821+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968668.json -> /tmp/minio_downloads/1760968668.json
[2025-10-20T16:13:27.831+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968679.json -> /tmp/minio_downloads/1760968679.json
[2025-10-20T16:13:27.854+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968689.json -> /tmp/minio_downloads/1760968689.json
[2025-10-20T16:13:27.872+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968699.json -> /tmp/minio_downloads/1760968699.json
[2025-10-20T16:13:27.887+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968709.json -> /tmp/minio_downloads/1760968709.json
[2025-10-20T16:13:27.907+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968722.json -> /tmp/minio_downloads/1760968722.json
[2025-10-20T16:13:27.923+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968732.json -> /tmp/minio_downloads/1760968732.json
[2025-10-20T16:13:27.938+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968742.json -> /tmp/minio_downloads/1760968742.json
[2025-10-20T16:13:27.949+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968752.json -> /tmp/minio_downloads/1760968752.json
[2025-10-20T16:13:27.960+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968763.json -> /tmp/minio_downloads/1760968763.json
[2025-10-20T16:13:27.971+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968773.json -> /tmp/minio_downloads/1760968773.json
[2025-10-20T16:13:27.982+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968782.json -> /tmp/minio_downloads/1760968782.json
[2025-10-20T16:13:27.995+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968793.json -> /tmp/minio_downloads/1760968793.json
[2025-10-20T16:13:28.006+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968803.json -> /tmp/minio_downloads/1760968803.json
[2025-10-20T16:13:28.018+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968813.json -> /tmp/minio_downloads/1760968813.json
[2025-10-20T16:13:28.031+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968823.json -> /tmp/minio_downloads/1760968823.json
[2025-10-20T16:13:28.043+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968833.json -> /tmp/minio_downloads/1760968833.json
[2025-10-20T16:13:28.055+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968844.json -> /tmp/minio_downloads/1760968844.json
[2025-10-20T16:13:28.066+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968855.json -> /tmp/minio_downloads/1760968855.json
[2025-10-20T16:13:28.077+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968865.json -> /tmp/minio_downloads/1760968865.json
[2025-10-20T16:13:28.091+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968875.json -> /tmp/minio_downloads/1760968875.json
[2025-10-20T16:13:28.105+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968885.json -> /tmp/minio_downloads/1760968885.json
[2025-10-20T16:13:28.115+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968895.json -> /tmp/minio_downloads/1760968895.json
[2025-10-20T16:13:28.126+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968906.json -> /tmp/minio_downloads/1760968906.json
[2025-10-20T16:13:28.138+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968918.json -> /tmp/minio_downloads/1760968918.json
[2025-10-20T16:13:28.148+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968929.json -> /tmp/minio_downloads/1760968929.json
[2025-10-20T16:13:28.159+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968940.json -> /tmp/minio_downloads/1760968940.json
[2025-10-20T16:13:28.170+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968950.json -> /tmp/minio_downloads/1760968950.json
[2025-10-20T16:13:28.180+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968960.json -> /tmp/minio_downloads/1760968960.json
[2025-10-20T16:13:28.191+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968971.json -> /tmp/minio_downloads/1760968971.json
[2025-10-20T16:13:28.202+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968981.json -> /tmp/minio_downloads/1760968981.json
[2025-10-20T16:13:28.213+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760968992.json -> /tmp/minio_downloads/1760968992.json
[2025-10-20T16:13:28.228+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969002.json -> /tmp/minio_downloads/1760969002.json
[2025-10-20T16:13:28.244+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969012.json -> /tmp/minio_downloads/1760969012.json
[2025-10-20T16:13:28.258+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969024.json -> /tmp/minio_downloads/1760969024.json
[2025-10-20T16:13:28.271+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969034.json -> /tmp/minio_downloads/1760969034.json
[2025-10-20T16:13:28.282+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969044.json -> /tmp/minio_downloads/1760969044.json
[2025-10-20T16:13:28.293+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969055.json -> /tmp/minio_downloads/1760969055.json
[2025-10-20T16:13:28.306+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969065.json -> /tmp/minio_downloads/1760969065.json
[2025-10-20T16:13:28.316+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969075.json -> /tmp/minio_downloads/1760969075.json
[2025-10-20T16:13:28.327+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969086.json -> /tmp/minio_downloads/1760969086.json
[2025-10-20T16:13:28.338+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969096.json -> /tmp/minio_downloads/1760969096.json
[2025-10-20T16:13:28.349+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969107.json -> /tmp/minio_downloads/1760969107.json
[2025-10-20T16:13:28.361+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969118.json -> /tmp/minio_downloads/1760969118.json
[2025-10-20T16:13:28.372+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969129.json -> /tmp/minio_downloads/1760969129.json
[2025-10-20T16:13:28.383+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969139.json -> /tmp/minio_downloads/1760969139.json
[2025-10-20T16:13:28.394+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969149.json -> /tmp/minio_downloads/1760969149.json
[2025-10-20T16:13:28.405+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969159.json -> /tmp/minio_downloads/1760969159.json
[2025-10-20T16:13:28.415+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969169.json -> /tmp/minio_downloads/1760969169.json
[2025-10-20T16:13:28.426+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969179.json -> /tmp/minio_downloads/1760969179.json
[2025-10-20T16:13:28.438+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969190.json -> /tmp/minio_downloads/1760969190.json
[2025-10-20T16:13:28.448+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969215.json -> /tmp/minio_downloads/1760969215.json
[2025-10-20T16:13:28.458+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969225.json -> /tmp/minio_downloads/1760969225.json
[2025-10-20T16:13:28.469+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969235.json -> /tmp/minio_downloads/1760969235.json
[2025-10-20T16:13:28.480+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969245.json -> /tmp/minio_downloads/1760969245.json
[2025-10-20T16:13:28.491+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969255.json -> /tmp/minio_downloads/1760969255.json
[2025-10-20T16:13:28.502+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969265.json -> /tmp/minio_downloads/1760969265.json
[2025-10-20T16:13:28.512+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969275.json -> /tmp/minio_downloads/1760969275.json
[2025-10-20T16:13:28.523+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969285.json -> /tmp/minio_downloads/1760969285.json
[2025-10-20T16:13:28.532+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969296.json -> /tmp/minio_downloads/1760969296.json
[2025-10-20T16:13:28.543+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969305.json -> /tmp/minio_downloads/1760969305.json
[2025-10-20T16:13:28.554+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969316.json -> /tmp/minio_downloads/1760969316.json
[2025-10-20T16:13:28.563+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969326.json -> /tmp/minio_downloads/1760969326.json
[2025-10-20T16:13:28.574+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969337.json -> /tmp/minio_downloads/1760969337.json
[2025-10-20T16:13:28.583+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969348.json -> /tmp/minio_downloads/1760969348.json
[2025-10-20T16:13:28.593+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969358.json -> /tmp/minio_downloads/1760969358.json
[2025-10-20T16:13:28.605+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969369.json -> /tmp/minio_downloads/1760969369.json
[2025-10-20T16:13:28.614+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969379.json -> /tmp/minio_downloads/1760969379.json
[2025-10-20T16:13:28.625+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969389.json -> /tmp/minio_downloads/1760969389.json
[2025-10-20T16:13:28.635+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969399.json -> /tmp/minio_downloads/1760969399.json
[2025-10-20T16:13:28.645+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969409.json -> /tmp/minio_downloads/1760969409.json
[2025-10-20T16:13:28.655+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969419.json -> /tmp/minio_downloads/1760969419.json
[2025-10-20T16:13:28.665+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969430.json -> /tmp/minio_downloads/1760969430.json
[2025-10-20T16:13:28.676+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969439.json -> /tmp/minio_downloads/1760969439.json
[2025-10-20T16:13:28.685+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969450.json -> /tmp/minio_downloads/1760969450.json
[2025-10-20T16:13:28.695+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760969460.json -> /tmp/minio_downloads/1760969460.json
